time,rank,song_id,title,singers,album,date,genre,creator,lyric
1988.06.09~06.15,1,1418635,나 항상 그대를,이선희,나 항상 그대를,1988.02.01,Ballad,김민정,나 항상 그대를 보고파 하는데 맘처럼 가까울 수 없어 오늘도 빛 바랜 낡은 사진 속의 그대 모습 그리워하네 나 항상 그대를 그리워 하는데 그대는 어디로 떠났나 다정한 그 모습 눈물로 여울져 그대여 내게 돌아와요 돌아와 그대 내게 돌아와 난 온통 그대 생각뿐이야 불 같은 나의 사랑 피할 수 없어 그대여 내게 음 돌아와요 나 항상 그대를 그리워 하는데 그대는 어디로 떠났나 다정한 그 모습 눈물로 여울져 그대여 내게 돌아와요 돌아와 그대 내게 돌아와 난 온통 그대 생각뿐이야 불 같은 나의 사랑 피할 수 없어 그대여 내게 돌아와 그대 내게 돌아와 난 온통 그대 생각뿐이야 불 같은 나의 사랑 피할 수 없어 그대여 내게 우 돌아와요
1988.06.09~06.15,2,48158,저녁놀,전영록,전영록 베스트 콜렉션,1988,Ballad,,이 어둠이 오기전에 나를 데려가주오 장미빛 그을린 저곳으로 나를 데려가주오 깊은밤이 오기전에 나를 머물게 해주오 그녀의 하얀볼이 빨갛게 보이니까요 이 세상 모든 행복이 나의 마음 속에서 언제까지나 언제까지나 영원하니까 깊은밤이 오기전에 나를 머물게 해주오 그녀의 하얀볼이 빨갛게 보이니까요  이세상 모든 행복이 나의 마음 속에서 언제까지나 언제까지나 영원하니까 깊은밤이 오기전에 나를 머물게 해주오 그녀의 하얀볼이 빨갛게 보이니까요 빨갛게 보이니까요
1988.06.09~06.15,4,49012,울고 싶어라,사랑과평화,사랑과 평화 3집,1988.01,Rock,,울고싶어라 울고싶어라 이마음 사랑은 가고 친구도 가고 모두다 왜 가야만 하니 왜 가야만 하니 왜가니 수많은 시절 아름다운 시절 잊었니 떠나보면 알거야 아마 알거야 떠나보면 알거야 아마 알거야  왜 가야만 하니 왜 가야만 하니 왜가니 수많은 시절 아름다운 시절 잊었니 떠나보면 알거야 아마 알거야 떠나보면 알거야 아마 알거야 떠나보면 알거야 아마 알거야 떠나보면 알거야 아마 알거야 떠나보면 알거야 아마 아마 알거야 떠나보면 알거야 아마 알거야
1988.06.09~06.15,5,59177,사랑하는 우리,조하문,이 밤을 다시 한번/눈오는 밤,1987.08.15,Ballad,조하문,사랑하는 우리를 그 누구가 둘이라고 느끼게 하고 있나 기도하는 우리는 예전처럼 아무 걱정도 없는  우리의 얼굴 해가뜨면 다시 지는 그런 사랑은 아냐 어둠에도 체온으로 느껴지는 그런 그런 사랑이야 사랑하는 우리를 그 무엇이 둘이라고 느끼게 하였는가 해가뜨면 다시 지는 그런 사랑은 아냐 어둠에도 체온으로 느껴지는 그런 그런 사랑이야 해가뜨면 다시 지는 그런 사랑은 아냐 어둠에도 체온으로 느껴지는 그런 그런 사랑이야
1988.06.09~06.15,6,1136794,사랑이 저만치 가네,김종찬,사랑이 저만치 가네,1987.10.30,Ballad,김정욱,사랑이 떠나간다네 이밤이 다 지나가면 우리의 마지막 시간은 붙잡을 수는 없겠지 사랑이 울고 있다네 이별을 앞에 두고서 다시는 볼 수 없음에 가슴은 찢어지는데 이제 이별의 시간이 다가오네 사랑이 떠나가네 나는 죽어도 너를 잊지는 못할거야 아침이면 떠날 님아  사랑이 저만치가네 나 홀로 남겨놓고서 세월아 멈춰져 버려라 내님이 가지 못하게  이제 이별의 시간이 다가오네 사랑이 떠나가네 나는 죽어도 너를 잊지는 못할거야 아침이면 떠날 님아  사랑이 저만치가네 나 홀로 남겨놓고서 세월아 멈춰져 버려라 내님이 가지 못하게 내님이 가지 못하게 내님이 가지 못하게
1988.06.09~06.15,7,2923468,꿈결같은 세상,송시현,꿈결같은 세상,1987.06,Folk,,
1988.06.09~06.15,8,607397,내 그리운 나라,임지훈,서정 (敍情),1995.10.01,Folk,임지훈,내 그리운 나라 울다 지쳐 잠이 들면 내 그리운 나라 갈 수 있을까 길을 잃은 아이처럼 울고싶은 밤 길바닥에 주저앉아 어둠을 붙안고 허공에선 슬픈 나의 그림자 내 그리운 나라 울다 지쳐 잠이 들면 내 그리운 나라 갈 수 있을까  길바닥에 주저앉아 어둠을 붙안고 허공에선 슬픈 나의 그림자 내 그리운 나라 울다 지쳐 잠이 들면 내 그리운 나라 갈 수 있을까
1988.06.09~06.15,9,188664,꼬마야,김창완,산울림 김창완의 새로운 여행,1994.10.12,Drama,이장수,꼬마~야 꽃신 신고 강가에나 나가 보렴 오늘 밤~엔 민들레 달빛 춤출텐데 너는 들리니 바람에 묻어 오는 고향 빛 노래 소리 그건~ 아마도 불빛처럼 예쁜 마음~일거야 꼬마~야 너는 아니 보라빛의 무지개를 너의 마~음 달려와서 그 빛에 입 맞추렴 비가 온 날엔 밤빛도 퇴색되어 마음도 울적한데 그건~ 아마도 산길처럼 굽은 밭길~일거야 꼬마~야 꽃신 신고 강가에나 나가 보렴 오늘 밤~엔 민들레 달빛 춤출텐데 너는 들리니 바람에 묻어 오는 고향 빛 노래 소리 그건~ 아마도 불빛처럼 예쁜 마음~일거야
1988.06.09~06.15,10,1108037,안개꽃을 든 여인,조덕배,안개꽃을 든 여인,1988.01.11,Ballad,조덕배,어디선가 들려오는 그녀의 낮은 목소리 희미하게 다가오는 어두운 밤처럼 안개꽃을 들고 있나 처음 본 그날밤처럼 희미해진 기억인데 다시 오는 님인가 마지막 내 맘속에 남겨놓은 꽃인가 안개꽃만 남기고 저 바람 따라 멀리 떠나가네 안개꽃만 남기고  어디론가 돌아가는 쓸쓸한 뒷모습처럼 시들어버린 기억인가 행복했던 날들을 내 맘속에 마지막 남겨놓은 꽃인가 안개꽃만 남기고 저 바람 따라 멀리 떠나가네 안개꽃만 남기고 안개꽃만 남기고
1988.06.09~06.15,11,2346662,잊을거야,유열,1987 유열,1987.06.01,Ballad,박건호,이젠 그리워말자 그대 없어도 외롭지 않아 다시 생각해보면 깊은 사랑도 아니었어 이젠 그리워말자 눈물이 흘러 뺨을 적셔도 내가 싫어 돌아선 사람이라면 잊어버리자 얼마동안 마음은 아프고 숱한 기억들이 스쳐가겠지 길목마다 남겨진 표정들이 나의 슬픈눈을 적셔오겠지 자꾸다가오는 그모습 지울수는 없지만 나는 너를 나는 너를 내일이면 잊을꺼야  이젠 그리워말자 뒤돌아보면 가슴만 아파 그때 그순간들은 스쳐가야할 꿈이었어 이젠 그리워말자 지난시절은 아름다워도 다시 올수가 없는 모든기억을 잊어버리자 얼마동안 마음은 아프고 숱한 기억들이 스쳐가겠지 길목마다 남겨진 표정들이 나의 슬픈눈을 적셔오겠지 자꾸 다가오는 그모습 지울수는 없지만 나는 너를 나는 너를 내일이면 잊을꺼야 나는 너를 나는 너를 내일이면 잊을꺼야
