time,rank,song_id,title,singers,album,date,genre,creator,lyric
1986.11.20~11.26,1,976282,촛불잔치,이재성,촛불잔치,1986.05.30,Ballad,이재승,바람에 별이 떨어지고 어둠만이 밀려오면 지난 날 아름답던 꿈들 슬픔으로 내게 다가와 행여나 발자국 소리에 창밖을 보며 지샌 밤 내 가슴 멍울지게 해도 나 그대 미워하진 않아 나의 작은 손에 초 하나 있어 이 밤 불 밝힐 수 있다면 나의 작은 마음에 초 하나 있어 이 밤 기도할 수 있다면 촛불 잔치를 벌려 보자 촛불 잔치야 촛불 잔치를 벌려 보자 촛불 잔치야  부슬부슬 비마저 내리면 울음이 터질것만 같아 그사람 이름을 되뇌이다 하얗게 지새우는 밤 새벽 바람에 실려오는 저 멀리 성당의 종소리 나 무릎 꿇고 두손 모아 그를 위해 날 태우리라 나의 작은 손에 초 하나 있어 이 밤 불 밝힐 수 있다면 나의 작은 마음에 초 하나 있어 이 밤 기도할 수 있다면 촛불 잔치를 벌려 보자 촛불 잔치야 촛불 잔치를 벌려 보자 촛불 잔치야 촛불 잔치야 촛불 잔치야 촛불 잔치야
1986.11.20~11.26,2,175164,난 너에게,정수라,톱가수 16인의 힛트곡 1집,1984.12.05,Ballad,허율,난 네가 기뻐하는 일이라면 뭐든지 할수있어 난 네가 좋아하는 일이라면 뭐든지 할수있어 별보다 예쁘고 꽃보다 더 고운 나의 친구야 이 세상 다 주어도 바꿀수없는 나의 친구야 네곁에 있으면 사랑은 내것 네곁에 있으면 세상도 내것 난 네가 기뻐하는 일이라면 뭐든지 할수있어 난 네가 좋아하는 일이라면 뭐든지 할수있어  난 네가 기뻐하는 일이라면 뭐든지 할수있어 난 네가 좋아하는 일이라면 뭐든지 할수있어 별보다 예쁘고 꽃보다 더 고운 나의 친구야 이세상 다 주어도 바꿀수없는 나의 친구야 네곁에 있으면 사랑은 내것 네곁에 있으면 세상도 내것 난 네가 기뻐하는 일이라면 뭐든지 할수있어 난 네가 좋아하는 일이라면 뭐든지 할수있어 난 네가 좋아하는 일이라면 뭐든지 할수있어
1986.11.20~11.26,3,1073395,젊음의 노트,유미리,제7회 `86 MBC 강변가요제,1986.08.05,Ballad,,안개속을 걸어봐도 채워지지 않는 나의 빈가슴 잡으려 면 어느새 사라지는 젊음의 무지개여 커피를 마셔봐도 느낄수가 없는 나의 빈가슴 까만밤을 하얗게 지새우는 젊음의 고독이여 내젊음의 빈노트엔 무엇을 그려야할 까 내젊음의 빈노트엔 무엇을 써야만하나 아름답고 신 비로운 우리들 사랑의 이야기 이세상에 살아있는 우리 들의 모든 인생이야기 내 젊음의 빈노트엔 무엇을 채 워야하나  내젊음의 빈노트엔 무엇을 그려야할까 내젊음의 빈노트엔 무엇을 써야만하나 아름답고 신 비로운 우리들 사랑의 이야기 이세상에 살아있는 우리 들의 모든 인생이야기 내 젊음의 빈노트엔 무엇을 채 워야하나
1986.11.20~11.26,4,72776,내사랑 울보,전영록,전영록 Golden,1989.11.25,Ballad,,그 고운 두눈에 눈물이 고여요
1986.11.20~11.26,5,51148,우리에겐,노사연,노사연 1집,1999.03.09,Ballad,김미선,허전한 마음에 밤길 걸으면 당신의 얼굴이 보여요 텅빈 가슴에 밤길 걸으면 당신의 모습이 보여요 예전 그 모습이 우리가 헤어진건 이미 오랜 얘긴데 당신 생각에 난 가슴 저려요 지난날 기억과 미련도 이제와서 우리에겐 아무런 의미도 아닌데 외롭고 허전한 밤 달빛 마져 차가운데 당신을 향한 미련이 날 슬프게해요 우우우우우우우우우우우 우우우우우우우우 지난날 기억과 미련도 이제와서 우리에겐 아무런 의미도 아닌데 외롭고 허전한 밤 달빛 마져 차가운데 당신을 향한 미련이 날 슬프게해요 우우우우우우우우우우우 우우우우우우우우
1986.11.20~11.26,6,1073401,이 어둠의 이슬픔,도시의그림자,제7회 `86 MBC 강변가요제,1986.08.05,Ballad,,꺼지는 듯 흔들리는 도시의 가로등 가슴에 흐르는 너 나의 슬픔이 한조각 슬픈 노래 소리로 어둠에 흩어져 가네 허공을 가득 메운 눈물같은 네온등 이슬에 흐려지는 그대의 눈빛이 한조각 어두운 바람 소리로 한없이 깊어만 가네 돌아선 그대 다시 한번 말을 해주오 오직 나만을 사랑 했다고 떠나는 그대 다시 한번 고백 해주오 나 그대만을 사랑 했다고 불빛에 머문 젖은 나의 눈빛 허공 속에 뿌려 버리고 가슴을 태운 이 어둠의 상심 허무한 사연이어라  어두워진 방안에 누워 창밖을 봐요 바람 결에 사라지는 그대의 그 뒷모습 사랑 이별 슬픔은 한없이 흘러만 가네 돌아선 그대 다시 한번 말을 해주오 오직 나만을 사랑 했다고 떠나는 그대 다시 한번 고백 해주오 나 그대만을 사랑 했다고 불빛에 머문 젖은 나의 눈빛 허공 속에 뿌려 버리고 가슴을 태운 이 어둠의 상심 허무한 사연이어라 허무한 사연이어라
1986.11.20~11.26,7,68156,해야 해야,김학래,김학래 전집,1989,Ballad,김학래,하늘을 바라보며 청춘을 생각하니 바람이 부는 대로 그렇게 걸어 왔네 하늘의 하늘의 해야 너는 식지 않는 청춘 메마른 내 청춘에 너의 빛을 주렴 무엇을 사랑하고 무엇을 얻어야 하나 세상의 모든 것이 다 내것은 아니라네 하늘의 하늘의 해야 너는 꿈을 안은 불꽃 메마른 내 인생에 너의 빛을 주렴  해 해 해야 해야 내가 간다 너를 품으려 내가 날아 간다 해 해 해야 해야 내가 간다 간다 간다 새가 되어 간다 해 해 해야 해야 내가 간다 꿈을 찾아서 내가 날아 간다 해 해 해야 해야 내가 간다 간다 간다 새가 되어 간다  어디로 가야하고 어디로 날아야 하나 세상의 모든 것이 다 내 것은 아니라네 하늘의 하늘의 해야 너는 식지 않는 청춘 내청춘 새가 되어 네 곁으로 간다  해 해 해야 해야 내가 간다 너를 품으려 내가 날아 간다 해 해 해야 해야 내가 간다 간다 간다 새가 되어 간다 해 해 해야 해야 내가 간다 꿈을 찾아서 내가 날아 간다 해 해 해야 해야 내가 간다 간다 간다 새가 되어 간다 해 해 해야 해야 내가 간다 너를 품으려 내가 날아 간다 해 해 해야 해야 내가 간다 간다 간다 새가 되어 간다 해 해 해야 해야 내가 간다 꿈을 찾아서 내가 날아 간다 해 해 해야 해야 내가 간다 간다 간다 새가 되어 간다
1986.11.20~11.26,8,863454,제가 먼저 사랑할래요,강인원,강인원,1985.10.25,Ballad,강인원,그대와 나  둘이서 사랑을 할때  제가 먼저 사랑할래요  사랑을 받을땐 행복하지만  주는 마음도 햇살이예요  그대와 나 만약에 이별을 할땐  그대 먼저 외면하세요  버림을 받을땐 서러웁지만  주는 마음은 아플거예요  사랑은 물거품이래요  불같은 사랑이  가슴에 넘칠지라도  사랑은 외로움이래요  하지만 아름다워요    사랑은 물거품이래요  물같은 사랑이  가슴에 넘칠지라도  사랑은 외로움이래요  하지만 아름다워요    그대와 나  둘이서 사랑을 할땐  제가 먼저 사랑할래요  사랑을 받을땐 행복하지만  주는 마음도 햇살이예요  사랑을 받을땐 행복하지만  주는 마음도 햇살이예요
1986.11.20~11.26,9,1104576,지난이야기 (Remake),김완선,S & Remake,2002.07.23,Dance,창훈,가지말아야 했어 그날 그때 그 자리  자꾸만 떠오르는 그대 예쁜 그 얼굴  돌담길 거닐며 낙엽을 밟으며  우리사랑 서로 나누었지  어느날인가 무슨일인지 아무말없이 멀어져갔네  꿈이라면 좋겠네 오늘 지금 이순간  가슴 깊이 흐르는 그대 향한 그리움  조가비 주우며 고동을 불며  우리사랑 곱게 나누었지  어느날인가 무슨일인지 아무말없이 멀어져갔네
1986.11.20~11.26,10,65380,미소를 띄우며 나를 보낸 그 모습처럼,이은하,이은하 The Golden Best,1994,Dance,이은하,날 위해 울지 말아요 날 위해 슬퍼 말아요  그렇게 바라보지 말아요  의미를 잃어버린 그 표정 날 사랑하지 말아요 너무 늦은 얘기잖아요 애타게 기다리지 말아요  사랑은 끝났으니까   그대 왜 나를 그냥 떠나가게 했나요  이렇게 다시 후회할 줄 알았다면 아픈 시련 속에 방황하지 않았을텐데  사랑은 이제 내게 남아있지 않아요  아무런 느낌 가질 수 없어요 미소를 띄우며 나를 보낸 그 모습처럼  그대 왜 나를 그냥 떠나가게 했나요  이렇게 다시 후회할 줄 알았다면 아픈 시련 속에 방황하지 않았을텐데  사랑은 이제 내게 남아있지 않아요  아무런 느낌 가질 수 없어요 미소를 띄우며 나를 보낸 그 모습처럼  나를 보낸 그 모습처럼
